booking_date,booking_date_month,client_code,service_code,service_desc,staff,price,canceled_yes_no
7/10/2018,July,SINS02,SHCM,Men's hair cut,KELLY,55,0
7/10/2018,July,NIDN01,SBD,Blowdry,KELLY,55,0
7/10/2018,July,SINS01,SHCM,Men's hair cut,JJ,60,0
7/10/2018,July,TAYE01,SHCM,Men's hair cut,JJ,60,0
7/10/2018,July,MART01,CTU,Color touch up,JOANNE,60,0
7/10/2018,July,MART01,SHCW,Women's hair cut,KELLY,65,0
7/10/2018,July,ELCB01,CTU,Color touch up,JOANNE,66.52,1
7/10/2018,July,SCHP01,CTU,Color touch up,JOANNE,70,0
7/10/2018,July,WOOJ01,CTU,Color touch up,JOANNE,70,0
7/10/2018,July,HOLD01,SHCW,Women's hair cut,BECKY,80,0
7/10/2018,July,RICP01,SHCW,Women's hair cut,BECKY,80,0
7/10/2018,July,SCHP01,SHCW,Women's hair cut,BECKY,80,0
7/10/2018,July,BALO01,SHCW,Women's hair cut,JJ,82,0
7/10/2018,July,NIDN01,CFC,Color full color,JOANNE,85,0
7/10/2018,July,CLAM01,SHCW,Women's hair cut,JJ,102,0
7/10/2018,July,WARG01,SHCW,Women's hair cut,JJ,102,0
7/10/2018,July,WEIA01,SHCW,Women's hair cut,JJ,102,0
7/10/2018,July,ARRM01,SMO,Smoothing treatment,BECKY,300,0
7/10/2018,July,WELN01,SHCW,Women's hair cut,JJ,88.44,1
7/11/2018,July,HOFJ01,SBD,Blowdry,TANYA,22.78,1
7/11/2018,July,MASA01,SHCC,Children (under 12),JJ,24,1
7/11/2018,July,MUNM01,SHCC,Children (under 12),JJ,32,0
7/11/2018,July,DUFM01,SHCM,Men's hair cut,KELLY,35,0
7/11/2018,July,MUNM01,SHCC,Children (under 12),KELLY,35,1
7/11/2018,July,MUNJ01,SHCC,Children (under 12),KELLY,35,0
7/11/2018,July,CLAJ01,SBD,Blowdry,TANYA,35,0
7/11/2018,July,WONM02,SBD,Blowdry,JJ,52,0
7/11/2018,July,COLG01,SBD,Blowdry,JJ,52,0
7/11/2018,July,WICJ01,SHCM,Men's hair cut,JJ,60,0
7/11/2018,July,COLG01,CTU,Color touch up,JOANNE,70,0
7/11/2018,July,JACA01,CFC,Color full color,JOANNE,77.06,1
7/11/2018,July,JACA01,CFC,Color full color,JOANNE,77.06,1
7/11/2018,July,KEAJ01,SHCW,Women's hair cut,JJ,82,0
7/11/2018,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
7/11/2018,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
7/11/2018,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
7/11/2018,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
7/11/2018,July,KIMS01,SHCW,Women's hair cut,JJ,102,0
7/11/2018,July,MCGA01,SHCW,Women's hair cut,JJ,102,0
7/11/2018,July,JARM01,SHCW,Women's hair cut,JJ,102,0
7/11/2018,July,NICM01,SHCW,Women's hair cut,JJ,102,0
7/11/2018,July,PRIL01,CHLPL,Highlights partial,JOANNE,160,0
7/12/2018,July,JACA01,CON,Consultation,JJ,0,0
7/12/2018,July,WRIM01,SBD,Blowdry,TANYA,15,0
7/12/2018,July,SITB01,SHCM,Men's hair cut,KELLY,35,0
7/12/2018,July,MOOJ01,SBD,Blowdry,KELLY,35,0
7/12/2018,July,DUBO01,CFC,Color full color,TANYA,35,0
7/12/2018,July,RIJR01,SHCM,Men's hair cut,JJ,40,0
7/12/2018,July,CARK01,SBD,Blowdry,KELLY,45.64,1
7/12/2018,July,FLAD01,SHCM,Men's hair cut,BECKY,50,0
7/12/2018,July,DOWR01,SBD,Blowdry,BECKY,50,0
7/12/2018,July,SITB01,CFC,Color full color,KELLY,50,0
7/12/2018,July,BROF01,SBD,Blowdry,KELLY,55,0
7/12/2018,July,SPEC01,SHCW,Women's hair cut,BECKY,60,0
7/12/2018,July,ZIMJ01,SHCM,Men's hair cut,JJ,60,0
7/12/2018,July,HENA01,CTU,Color touch up,JOANNE,70,0
7/12/2018,July,WAIS01,SHCW,Women's hair cut,BECKY,80,0
7/12/2018,July,HENA01,SHCW,Women's hair cut,BECKY,80,0
7/12/2018,July,GOUE01,SHCW,Women's hair cut,BECKY,80,0
7/12/2018,July,POLB01,SHCW,Women's hair cut,BECKY,80,0
7/12/2018,July,BUSC01,CAL,accent lights,JOANNE,80,0
7/12/2018,July,JACA01,SHCW,Women's hair cut,JJ,82,0
7/12/2018,July,STEC01,SHCW,Women's hair cut,JJ,82,0
7/12/2018,July,JARS01,SHCW,Women's hair cut,JJ,82,0
7/12/2018,July,MAEJ01,CFC,Color full color,JOANNE,85,0
7/12/2018,July,SINM01,SHCW,Women's hair cut,JJ,88.44,1
7/12/2018,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
7/12/2018,July,MAEJ01,SHCW,Women's hair cut,JJ,102,0
7/12/2018,July,TAYD01,SHCW,Women's hair cut,JJ,102,0
7/12/2018,July,BUSC01,SHCW,Women's hair cut,JJ,102,0
7/12/2018,July,BROF01,CALC,Accent lights and color,JOANNE,140,0
7/12/2018,July,LIMJ01,SHCM,Men's hair cut,BECKY,41.15,1
7/13/2018,July,INFB01,CON,Consultation,KELLY,5,1
7/13/2018,July,CAND01,CCAMO,Men's camo color,JJ,32.08,1
7/13/2018,July,SHMS01,SHCM,Men's hair cut,KELLY,38.8,1
7/13/2018,July,POOD01,SHCM,Men's hair cut,BECKY,50,0
7/13/2018,July,SIRM01,SBD,Blowdry,BECKY,50,0
7/13/2018,July,SKUD01,SBD,Blowdry,BECKY,50,0
7/13/2018,July,WOOD02,SBD,Blowdry,JJ,52,0
7/13/2018,July,LYK01,SHCW,Women's hair cut,KELLY,55,0
7/13/2018,July,FREK01,SHCW,Women's hair cut,BECKY,60,0
7/13/2018,July,CAND01,SHCM,Men's hair cut,JJ,60,0
7/13/2018,July,BARW01,SHCM,Men's hair cut,JJ,60,0
7/13/2018,July,CARB01,SHCW,Women's hair cut,BECKY,80,0
7/13/2018,July,BOWM01,SHCW,Women's hair cut,JJ,102,0
7/13/2018,July,KIMY01,SHCW,Women's hair cut,JJ,102,0
7/13/2018,July,SARK01,SHCW,Women's hair cut,JJ,102,0
7/13/2018,July,SCHC01,CALC,Accent lights and color,JOANNE,127,1
7/13/2018,July,ROZM01,CHLPL,Highlights partial,JOANNE,140,0
7/13/2018,July,SARK01,CALC,Accent lights and color,JOANNE,140,0
7/13/2018,July,LAMD01,CBAL,Balayage,JOANNE,192.5,1
7/13/2018,July,DUFD01,CON,Consultation,JJ,0,1
7/14/2018,July,LAMD01,CON,Consultation,JOANNE,0,1
7/14/2018,July,LAIA01,SBD,Blowdry,TANYA,15,0
7/14/2018,July,MUIK01,SHCM,Men's hair cut,KELLY,35,0
7/14/2018,July,MOHM01,SHCM,Men's hair cut,KELLY,35,0
7/14/2018,July,CECA01,SHCM,Men's hair cut,KELLY,35,0
7/14/2018,July,HUTP01,SHCM,Men's hair cut,JJ,40,0
7/14/2018,July,SMAN01,SHCW,Women's hair cut,KELLY,45,0
7/14/2018,July,DALR01,SHCW,Women's hair cut,KELLY,45,0
7/14/2018,July,HELJ01,SHCM,Men's hair cut,BECKY,50,0
7/14/2018,July,SHAA01,SHCM,Men's hair cut,BECKY,50,0
7/14/2018,July,BROS01,SBD,Blowdry,BECKY,50,0
7/14/2018,July,BINP01,SHCW,Women's hair cut,JJ,51,0
7/14/2018,July,ARBA01,SHCW,Women's hair cut,KELLY,55,0
7/14/2018,July,YAGL01,SHCW,Women's hair cut,KELLY,55,0
7/14/2018,July,FLAS01,SHCW,Women's hair cut,BECKY,80,0
7/14/2018,July,CULT01,SHCW,Women's hair cut,BECKY,80,0
7/14/2018,July,TOPS01,SHCW,Women's hair cut,BECKY,80,0
7/14/2018,July,COWL01,SHCW,Women's hair cut,BECKY,80,0
7/14/2018,July,TOBJ01,SHCW,Women's hair cut,JJ,82,0
7/14/2018,July,FLAS01,CFC,Color full color,JOANNE,85,0
7/14/2018,July,PET*01,SHCW,Women's hair cut,JJ,88.44,1
7/14/2018,July,COWL01,CHLPL,Highlights partial,JOANNE,160,0
7/14/2018,July,TOPS01,CBAL,Balayage,JOANNE,192.5,1
7/14/2018,July,LAMD01,CBAL,Balayage,JOANNE,200,0
7/15/2018,July,BARJ01,SHCM,Men's hair cut,BECKY,30,0
7/15/2018,July,NIKK01,SBD,Blowdry,JJ,32,0
7/15/2018,July,WOOD02,SBD,Blowdry,BECKY,45.26,1
7/15/2018,July,HAMD01,SHCM,Men's hair cut,BECKY,50,0
7/15/2018,July,YATT01,SHCM,Men's hair cut,BECKY,50,0
7/15/2018,July,WONM02,SBD,Blowdry,JJ,52,0
7/15/2018,July,CONK01,SHCW,Women's hair cut,BECKY,60,0
7/15/2018,July,BROT01,SHCW,Women's hair cut,BECKY,80,0
7/17/2018,July,KWOR01,SHCM,Men's hair cut,KELLY,35,0
7/17/2018,July,TIML01,SBD,Blowdry,TANYA,35,0
7/17/2018,July,GROR01,SHCM,Men's hair cut,JJ,40,0
7/17/2018,July,GUYD01,CCAMO,Men's camo color,BECKY,45,0
7/17/2018,July,BROS01,SBD,Blowdry,BECKY,45.26,1
7/17/2018,July,THOD01,SHCM,Men's hair cut,JJ,49.48,1
7/17/2018,July,PAE01,SMARTBOND,Smart Bond,KELLY,50,0
7/17/2018,July,GUYD01,SHCM,Men's hair cut,BECKY,50,0
7/17/2018,July,HILJ01,SBD,Blowdry,BECKY,50,0
7/17/2018,July,KUKK01,SBD,Blowdry,BECKY,50,0
7/17/2018,July,RIHM01,SBD,Blowdry,BECKY,50,0
7/17/2018,July,HILJ01,CMT,Color mini touch up,JOANNE,50,0
7/17/2018,July,PARJ01,SHCM,Men's hair cut,KELLY,55,0
7/17/2018,July,JURS01,SHCW,Women's hair cut,BECKY,60,0
7/17/2018,July,LEEP01,SHCM,Men's hair cut,JJ,60,0
7/17/2018,July,HENB01,SHCM,Men's hair cut,JJ,60,0
7/17/2018,July,THOW02,SHCM,Men's hair cut,JJ,60,0
7/17/2018,July,PIPJ01,SHCM,Men's hair cut,JJ,60,0
7/17/2018,July,NIDN01,CTU,Color touch up,JOANNE,66.52,1
7/17/2018,July,HEIM01,SHCW,Women's hair cut,BECKY,67.84,1
7/17/2018,July,YANC01,CTU,Color touch up,JOANNE,70,0
7/17/2018,July,PAE01,SHCW,Women's hair cut,KELLY,75,0
7/17/2018,July,BOSJ01,SHCW,Women's hair cut,BECKY,80,0
7/17/2018,July,JOHJ01,SHCW,Women's hair cut,BECKY,80,0
7/17/2018,July,SARM01,SHCW,Women's hair cut,JJ,82,0
7/17/2018,July,HYLK01,SHCW,Women's hair cut,JJ,82,0
7/17/2018,July,SARM01,CFC,Color full color,JOANNE,85,0
7/17/2018,July,STEL01,SHCW,Women's hair cut,JJ,88.44,1
7/17/2018,July,PAE01,CHLHHC,Highlights half head and color,KELLY,110,0
7/17/2018,July,STUM01,CALC,Accent lights and color,JOANNE,125,0
7/17/2018,July,KUCM02,CALC,Accent lights and color,JOANNE,127,1
7/17/2018,July,TRAS01,CHLPHC,Partial highlights and color,JOANNE,150,0
7/18/2018,July,STAT01,SBD,Blowdry,TANYA,15,0
7/18/2018,July,KEIS01,SBD,Blowdry,TANYA,22.78,1
7/18/2018,July,BORJ01,SHCM,Men's hair cut,JJ,49.48,1
7/18/2018,July,LEVL01,SBD,Blowdry,JJ,52,0
7/18/2018,July,ELSM01,SBD,Blowdry,JJ,52,0
7/18/2018,July,SLUS01,SHCM,Men's hair cut,JJ,60,0
7/18/2018,July,POTR01,SHCM,Men's hair cut,JJ,60,0
7/18/2018,July,BEZK01,SHCW,Women's hair cut,JJ,82,0
7/18/2018,July,VARE01,SHCW,Women's hair cut,JJ,82,0
7/18/2018,July,MANL01,SHCW,Women's hair cut,JJ,102,0
7/18/2018,July,PHIJ01,SHCW,Women's hair cut,JJ,102,0
7/18/2018,July,BOES01,CAL,accent lights,JOANNE,110,0
7/19/2018,July,WOOJ02,SHCM,Men's hair cut,BECKY,30,0
7/19/2018,July,TN01,CTU,Color touch up,TANYA,38.33,1
7/19/2018,July,SKUD01,SBD,Blowdry,BECKY,45.26,1
7/19/2018,July,LIMB01,SHCM,Men's hair cut,BECKY,50,0
7/19/2018,July,BROS01,SBD,Blowdry,BECKY,50,0
7/19/2018,July,COLG01,SBD,Blowdry,BECKY,50,0
7/19/2018,July,COHH01,SHCW,Women's hair cut,KELLY,55,0
7/19/2018,July,LIAA01,FRI,Fringe cut,JJ,56.05,1
7/19/2018,July,SIDA01,SHCW,Women's hair cut,BECKY,60,0
7/19/2018,July,CHAE01,SHCW,Women's hair cut,BECKY,60,0
7/19/2018,July,HERD01,SHCW,Women's hair cut,KELLY,60,0
7/19/2018,July,STEM02,SHCM,Men's hair cut,JJ,60,0
7/19/2018,July,KEIS01,SHCW,Women's hair cut,BECKY,67.84,1
7/19/2018,July,WIL*01,CTU,Color touch up,JOANNE,70,0
7/19/2018,July,NICL01,SHCW,Women's hair cut,JJ,73.6,0
7/19/2018,July,KEIS01,SHCW,Women's hair cut,BECKY,80,0
7/19/2018,July,HEIM01,SHCW,Women's hair cut,BECKY,80,0
7/19/2018,July,BEAA02,SHCW,Women's hair cut,JJ,82,0
7/19/2018,July,JASA01,SHCW,Women's hair cut,JJ,102,0
7/19/2018,July,SINJ01,SHCW,Women's hair cut,JJ,102,0
7/19/2018,July,WIL*01,SHCW,Women's hair cut,JJ,102,0
7/19/2018,July,HOLL01,SHCW,Women's hair cut,JJ,102,0
7/19/2018,July,ESKR01,SHCW,Women's hair cut,JJ,102,0
7/19/2018,July,NICL01,CHLPL,Highlights partial,JOANNE,150,0
7/19/2018,July,OZDC02,CDPB,double process blonde,JOANNE,150,1
7/20/2018,July,RUBH02,SBD,Blowdry,TANYA,25,0
7/20/2018,July,RUBH02,CTU,Color touch up,TANYA,25,0
7/20/2018,July,DIRK01,CT,Color toner,KELLY,30,0
7/20/2018,July,MOOE01,SHCW,Women's hair cut,KELLY,45,0
7/20/2018,July,SIRM01,SBD,Blowdry,BECKY,45.26,1
7/20/2018,July,KLEA01,SHCM,Men's hair cut,BECKY,50,0
7/20/2018,July,POUG01,SHCM,Men's hair cut,BECKY,50,0
7/20/2018,July,STEB01,SHCM,Men's hair cut,BECKY,50,0
7/20/2018,July,LIND01,SBD,Blowdry,BECKY,50,0
7/20/2018,July,POLB01,SBD,Blowdry,BECKY,50,0
7/20/2018,July,LIND01,CMT,Color mini touch up,JOANNE,50,0
7/20/2018,July,PENM01,CMT,Color mini touch up,JOANNE,50,0
7/20/2018,July,CRIV01,SBD,Blowdry,JJ,52,0
7/20/2018,July,PENM01,SBD,Blowdry,JJ,52,0
7/20/2018,July,FAIL01,SHCW,Women's hair cut,KELLY,55,0
7/20/2018,July,TOMA01,SHCW,Women's hair cut,KELLY,55,0
7/20/2018,July,DIRK01,SHCW,Women's hair cut,KELLY,55,0
7/20/2018,July,MAXI01,SHCM,Men's hair cut,KELLY,55,0
7/20/2018,July,ROBT01,SBD,Blowdry,KELLY,55,0
7/20/2018,July,RUTR01,CTU,Color touch up,JOANNE,70,0
7/20/2018,July,SKUD01,SHCW,Women's hair cut,BECKY,80,0
7/20/2018,July,SENM01,SHCW,Women's hair cut,BECKY,80,0
7/20/2018,July,MARK01,SHCW,Women's hair cut,BECKY,80,0
7/20/2018,July,MCGD01,SHCW,Women's hair cut,JJ,82,0
7/20/2018,July,HUDM01,SHCW,Women's hair cut,JJ,88.44,1
7/20/2018,July,CRIV01,SHCW,Women's hair cut,JJ,102,0
7/20/2018,July,KOOM01,SHCW,Women's hair cut,JJ,102,0
7/20/2018,July,THOW01,SHCW,Women's hair cut,JJ,102,0
7/20/2018,July,MOOH01,SHCW,Women's hair cut,JJ,102,0
7/20/2018,July,LYL01,SHCW,Women's hair cut,JJ,102,0
7/20/2018,July,DIRK01,CHLHHC,Highlights half head and color,KELLY,120,0
7/20/2018,July,ROBT01,CALC,Accent lights and color,JOANNE,125,0
7/20/2018,July,MURS02,CHLPL,Highlights partial,JOANNE,140,0
7/20/2018,July,SCHC01,CHLPL,Highlights partial,JOANNE,140,0
7/21/2018,July,LEIG01,CON,Consultation,KELLY,0,0
7/21/2018,July,RUGN01,SBD,Blowdry,TANYA,15,0
7/21/2018,July,LELS01,SBD,Blowdry,KELLY,35,0
7/21/2018,July,WONM02,SBD,Blowdry,JJ,44.55,1
7/21/2018,July,RUGN01,CTU,Color touch up,TANYA,45,0
7/21/2018,July,?A01,SBD,Blowdry,KELLY,45.64,1
7/21/2018,July,DES01,SBD,Blowdry,KELLY,45.64,1
7/21/2018,July,APTM01,SHCM,Men's hair cut,JJ,49.48,1
7/21/2018,July,WONM02,SBD,Blowdry,JJ,52,0
7/21/2018,July,MCGA03,SHCM,Men's hair cut,KELLY,55,0
7/21/2018,July,?A01,SBD,Blowdry,KELLY,55,0
7/21/2018,July,MARG01,SHCM,Men's hair cut,JJ,60,0
7/21/2018,July,SARA01,SHCM,Men's hair cut,JJ,60,0
7/21/2018,July,ROST01,SHCM,Men's hair cut,JJ,60,0
7/21/2018,July,HYSA01,SHCM,Men's hair cut,JJ,60,0
7/21/2018,July,ALLM01,SHCW,Women's hair cut,JJ,82,0
7/21/2018,July,SCHC01,SHCW,Women's hair cut,JJ,102,0
7/21/2018,July,LEIG01,CHLHH,Highlights half head,KELLY,120,0
7/21/2018,July,DES01,CALC,Accent lights and color,JOANNE,127,1
7/24/2018,July,BISS01,CON,Consultation,BECKY,0,0
7/24/2018,July,ABL*01,SHCM,Men's hair cut,BECKY,30,0
7/24/2018,July,ND01,SHCM,Men's hair cut,BECKY,30,0
7/24/2018,July,TRUA02,SHCM,Men's hair cut,KELLY,35,0
7/24/2018,July,DAS*01,SHCM,Men's hair cut,KELLY,35,0
7/24/2018,July,CARK01,SBD,Blowdry,KELLY,35,0
7/24/2018,July,TRUA01,SHCM,Men's hair cut,KELLY,38.8,1
7/24/2018,July,TRUA01,SHCM,Men's hair cut,JJ,40,0
7/24/2018,July,BLAR01,SHCM,Men's hair cut,BECKY,41.15,1
7/24/2018,July,KUKK01,SBD,Blowdry,BECKY,45.26,1
7/24/2018,July,LEEJ02,SHCM,Men's hair cut,JJ,49.48,1
7/24/2018,July,MELE01,SHCM,Men's hair cut,BECKY,50,0
7/24/2018,July,BROS02,SHCM,Men's hair cut,BECKY,50,0
7/24/2018,July,KUKK01,SBD,Blowdry,BECKY,50,0
7/24/2018,July,BORJ01,SHCM,Men's hair cut,JJ,60,0
7/24/2018,July,GIEC01,SHCM,Men's hair cut,JJ,60,0
7/24/2018,July,DACJ01,SHCW,Women's hair cut,BECKY,67.84,1
7/24/2018,July,CLAM01,CTU,Color touch up,JOANNE,70,0
7/24/2018,July,DAWP01,SHCW,Women's hair cut,BECKY,80,0
7/24/2018,July,KUKH01,SHCW,Women's hair cut,BECKY,80,0
7/24/2018,July,AGOE01,SHCW,Women's hair cut,JJ,82,0
7/24/2018,July,LEES01,SHCW,Women's hair cut,JJ,82,0
7/24/2018,July,HUDM01,SHCW,Women's hair cut,JJ,88.44,1
7/24/2018,July,MACA01,SHCW,Women's hair cut,JJ,92,0
7/24/2018,July,CLAJ01,SHCW,Women's hair cut,JJ,102,0
7/24/2018,July,KUKK01,CALC,Accent lights and color,JOANNE,127,1
7/24/2018,July,MACA01,CALC,Accent lights and color,JOANNE,130,0
7/24/2018,July,HENK01,CHLPL,Highlights partial,JOANNE,147.73,1
7/24/2018,July,KUKH01,CHLPL,Highlights partial,JOANNE,160,0
7/24/2018,July,NOTA01,SBD,Blowdry,BECKY,45.26,1
7/25/2018,July,WOOJ01,CON,Consultation,JJ,0,0
7/25/2018,July,WOOJ01,CON,Consultation,JOANNE,0,0
7/25/2018,July,GA01,SBD,Blowdry,TANYA,15,0
7/25/2018,July,ATLB01,SHCM,Men's hair cut,KELLY,35,0
7/25/2018,July,DOWR01,SBD,Blowdry,TANYA,35,0
7/25/2018,July,GA01,CTU,Color touch up,TANYA,45,0
7/25/2018,July,KUKK01,SBD,Blowdry,KELLY,45.64,1
7/25/2018,July,RADP01,SHCW,Women's hair cut,KELLY,55,0
7/25/2018,July,KRAS01,SHCW,Women's hair cut,KELLY,55,0
7/25/2018,July,LAIA01,SBD,Blowdry,KELLY,55,0
7/25/2018,July,MOOJ01,SBD,Blowdry,KELLY,55,0
7/25/2018,July,MCLI01,SHCM,Men's hair cut,JJ,60,0
7/25/2018,July,RUTA01,CTU,Color touch up,JOANNE,60,0
7/25/2018,July,NEEL01,CTU,Color touch up,JOANNE,70,0
7/25/2018,July,BENC01,CTU,Color touch up,JOANNE,70,0
7/25/2018,July,GARJ02,SHCW,Women's hair cut,JJ,82,0
7/25/2018,July,RUTA01,SHCW,Women's hair cut,JJ,92,0
7/25/2018,July,NEEL01,SHCW,Women's hair cut,JJ,102,0
7/25/2018,July,GAGC01,SHCW,Women's hair cut,JJ,102,0
7/25/2018,July,KUKK01,CALC,Accent lights and color,JOANNE,127,1
7/26/2018,July,CAYK01,TRE 1,Treatments 1,TANYA,20,0
7/26/2018,July,SCHJ02,SHCM,Men's hair cut,JJ,20,0
7/26/2018,July,TASR01,SMARTBOND,Smart Bond,JOANNE,25,0
7/26/2018,July,MACT02,SHCC,Children (under 12),JJ,32,0
7/26/2018,July,WEEJ01,SBD,Blowdry,JJ,32,0
7/26/2018,July,MILJ01,SBD,Blowdry,JJ,32,0
7/26/2018,July,MACR01,SHCM,Men's hair cut,JJ,40,0
7/26/2018,July,SMIL01,SHCM,Men's hair cut,JJ,40,0
7/26/2018,July,SPEK01,CTU,Color touch up,JJ,40,1
7/26/2018,July,ATMM01,SBD,Blowdry,JJ,44.55,1
7/26/2018,July,KUKK01,SBD,Blowdry,KELLY,45.64,1
7/26/2018,July,BRAN01,SHCM,Men's hair cut,BECKY,50,0
7/26/2018,July,MAKM01,SHCM,Men's hair cut,BECKY,50,0
7/26/2018,July,JONC01,SHCM,Men's hair cut,BECKY,50,0
7/26/2018,July,SIRM01,SBD,Blowdry,BECKY,50,0
7/26/2018,July,HILJ01,SBD,Blowdry,BECKY,50,0
7/26/2018,July,COLG01,SBD,Blowdry,JJ,52,0
7/26/2018,July,VERD01,SHCM,Men's hair cut,KELLY,55,0
7/26/2018,July,GOOA02,SHCW,Women's hair cut,BECKY,60,0
7/26/2018,July,LYNG01,SHCM,Men's hair cut,JJ,60,0
7/26/2018,July,THOD01,SHCM,Men's hair cut,JJ,60,0
7/26/2018,July,CAYK01,SHCW,Women's hair cut,KELLY,75,0
7/26/2018,July,SMIC01,SHCW,Women's hair cut,BECKY,80,0
7/26/2018,July,SKUT01,SHCW,Women's hair cut,BECKY,80,0
7/26/2018,July,SCOL01,SHCW,Women's hair cut,BECKY,80,0
7/26/2018,July,CAYK01,CFC,Color full color,JOANNE,85,0
7/26/2018,July,GOOA02,SHCW,Women's hair cut,JJ,88.44,1
7/26/2018,July,KUKK01,CALC,Accent lights and color,JOANNE,127,1
7/26/2018,July,TASR01,CCO,Color correction,JOANNE,205,0
7/26/2018,July,MOOJ01,CHLHH,Highlights half head,KELLY,125,1
7/27/2018,July,ZIMJ01,CON,Consultation,JJ,0,0
7/27/2018,July,MEYN01,TRE 1,Treatments 1,JOANNE,16.25,1
7/27/2018,July,JAMM01,SHCM,Men's hair cut,BECKY,30,0
7/27/2018,July,JONE01,SBD,Blowdry,KELLY,35,0
7/27/2018,July,KENJ01,SBD,Blowdry,KELLY,35,0
7/27/2018,July,JONE01,SMARTBOND,Smart Bond,KELLY,37.81,1
7/27/2018,July,JONE01,CT,Color toner,KELLY,45,0
7/27/2018,July,SCHJ01,CCAMO,Men's camo color,JJ,45,0
7/27/2018,July,BROS01,SBD,Blowdry,BECKY,45.26,1
7/27/2018,July,MEYN01,SBD,Blowdry,KELLY,45.64,1
7/27/2018,July,JONE01,TRE 1,Treatments 1,KELLY,50,0
7/27/2018,July,MERM01,SHCM,Men's hair cut,BECKY,50,0
7/27/2018,July,STEL02,SHCM,Men's hair cut,BECKY,50,0
7/27/2018,July,SKUD01,SBD,Blowdry,BECKY,50,0
7/27/2018,July,WOOD02,SBD,Blowdry,JJ,52,0
7/27/2018,July,THIA01,SHCW,Women's hair cut,KELLY,55,0
7/27/2018,July,LOSC01,SHCW,Women's hair cut,KELLY,55,0
7/27/2018,July,PN01,SHCM,Men's hair cut,KELLY,55,0
7/27/2018,July,DUFD01,SHCM,Men's hair cut,JJ,60,0
7/27/2018,July,SCHJ01,SHCM,Men's hair cut,JJ,60,0
7/27/2018,July,GRIF01,CTU,Color touch up,JOANNE,60,0
7/27/2018,July,MEYN01,CFC,Color full color,JOANNE,77.06,1
7/27/2018,July,CHMY01,SHCW,Women's hair cut,BECKY,80,0
7/27/2018,July,LYOH01,SHCW,Women's hair cut,BECKY,80,0
7/27/2018,July,MCKT01,SHCW,Women's hair cut,BECKY,80,0
7/27/2018,July,GRIF01,SHCW,Women's hair cut,JJ,92,0
7/27/2018,July,MARR01,SHCW,Women's hair cut,JJ,102,0
7/27/2018,July,LINM01,SHCW,Women's hair cut,JJ,102,0
7/27/2018,July,KUCM02,SHCW,Women's hair cut,JJ,102,0
7/27/2018,July,INGS01,CHLHH,Highlights half head,TANYA,125,1
7/27/2018,July,LEAS01,CAL,accent lights,JOANNE,125,0
7/27/2018,July,SCHC01,CALC,Accent lights and color,JOANNE,127,1
7/27/2018,July,LINM01,CHLPL,Highlights partial,JOANNE,160,0
7/27/2018,July,JONE01,CBAL,Balayage,KELLY,170,0
7/27/2018,July,CHUJ01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
7/27/2018,July,AMAB01,SHCM,Men's hair cut,KELLY,38.8,1
7/28/2018,July,SARK01,CON,Consultation,JOANNE,0,0
7/28/2018,July,KELR01,SBD,Blowdry,BECKY,5,0
7/28/2018,July,PERB01,SBD,Blowdry,JJ,32,0
7/28/2018,July,NEML01,SBD,Blowdry,JJ,32,0
7/28/2018,July,DD01,SBD,Blowdry,KELLY,35,0
7/28/2018,July,HOC01,CT,Color toner,KELLY,35,0
7/28/2018,July,BURT01,CAL,accent lights,JOANNE,45,0
7/28/2018,July,BROS01,SBD,Blowdry,BECKY,45.26,1
7/28/2018,July,WAX*01,SHCM,Men's hair cut,JJ,49.48,1
7/28/2018,July,BOTN01,SHCM,Men's hair cut,BECKY,50,0
7/28/2018,July,IRWE01,SHCM,Men's hair cut,BECKY,50,0
7/28/2018,July,NELT01,SBD,Blowdry,BECKY,50,0
7/28/2018,July,BROS01,SBD,Blowdry,BECKY,50,0
7/28/2018,July,TOLM01,SHCW,Women's hair cut,KELLY,55,0
7/28/2018,July,KOMK01,SHCW,Women's hair cut,KELLY,55,0
7/28/2018,July,JOYA01,SHCW,Women's hair cut,BECKY,60,0
7/28/2018,July,BURT01,SHCM,Men's hair cut,JJ,60,0
7/28/2018,July,HOC01,SHCW,Women's hair cut,KELLY,65,0
7/28/2018,July,COAJ01,SHCW,Women's hair cut,BECKY,70,0
7/28/2018,July,IRWE01,CTU,Color touch up,JOANNE,70,0
7/28/2018,July,KELA01,SDUD,Dry updo,JJ,82,0
7/28/2018,July,MARM01,CFC,Color full color,JOANNE,85,0
7/28/2018,July,NEEL01,SHCW,Women's hair cut,JJ,88.44,1
7/28/2018,July,GOOA01,SHCW,Women's hair cut,JJ,88.44,1
7/28/2018,July,COAJ01,CHLHHC,Highlights half head and color,JOANNE,140,0
7/28/2018,July,RUMJ02,CHLPL,Highlights partial,JOANNE,160,0
7/29/2018,July,APTM01,SHCM,Men's hair cut,JJ,30,0
7/29/2018,July,KOOM02,SHCM,Men's hair cut,JJ,40,0
7/29/2018,July,SPIJ01,SHCM,Men's hair cut,BECKY,50,0
