booking_date,booking_date_raw,booking_date_month,client_code,service_code,service_desc,staff,price,canceled_yes_no
2018-06-30,20180630,June,CASN01,SBD,Blowdry,BECKY,30,0
2018-06-30,20180630,June,WELN01,SBD,Blowdry,JJ,30,0
2018-06-30,20180630,June,HELJ01,SHCM,Men's hair cut,BECKY,41.15,1
2018-06-30,20180630,June,WOOJ02,SHCM,Men's hair cut,BECKY,41.15,1
2018-06-30,20180630,June,WOOD02,SBD,Blowdry,JJ,44.55,1
2018-06-30,20180630,June,HAMA01,SHCW,Women's hair cut,KELLY,45,0
2018-06-30,20180630,June,DELC01,SHCM,Men's hair cut,BECKY,50,0
2018-06-30,20180630,June,IRWE01,SHCM,Men's hair cut,BECKY,50,0
2018-06-30,20180630,June,WOOJ01,SBD,Blowdry,BECKY,50,0
2018-06-30,20180630,June,TAMA01,SHCW,Women's hair cut,KELLY,56.05,1
2018-06-30,20180630,June,DEYS01,SHCW,Women's hair cut,BECKY,60,0
2018-06-30,20180630,June,KRAV01,SHCW,Women's hair cut,KELLY,65,0
2018-06-30,20180630,June,TRAS02,CFC,Color full color,JOANNE,65,0
2018-06-30,20180630,June,TOPS01,SHCW,Women's hair cut,BECKY,67.84,1
2018-06-30,20180630,June,IRWE01,CTU,Color touch up,JOANNE,70,0
2018-06-30,20180630,June,TAMA01,SHCW,Women's hair cut,KELLY,75,0
2018-06-30,20180630,June,FISV01,CFC,Color full color,JOANNE,77.06,1
2018-06-30,20180630,June,FISV01,SHCW,Women's hair cut,BECKY,80,0
2018-06-30,20180630,June,LEHN01,SHCW,Women's hair cut,JJ,82,0
2018-06-30,20180630,June,LAS01,SHCW,Women's hair cut,JJ,82,0
2018-06-30,20180630,June,FISV01,CFC,Color full color,JOANNE,85,0
2018-06-30,20180630,June,TAMA01,CT,Color toner,KELLY,90,0
2018-06-30,20180630,June,KRAV01,CDPB,double process blonde,KELLY,100,0
2018-06-30,20180630,June,EZIR01,SHCW,Women's hair cut,JJ,102,0
2018-06-30,20180630,June,GOSD01,CHLPL,Highlights partial,JOANNE,130,0
2018-06-30,20180630,June,TAMA01,CBAL,Balayage,KELLY,150,0
2018-06-30,20180630,June,TAMA01,CBAL,Balayage,KELLY,155.56,1
2018-06-30,20180630,June,SKUD01,SBD5+1,Blow dry bundle 5+1,HOUSE,230,0
2018-07-03,20180703,July,KATM01,CON,Consultation,JOANNE,0,1
2018-07-03,20180703,July,NORJ01,SHCM,Men's hair cut,JJ,40,0
2018-07-03,20180703,July,TASJ01,SHCM,Men's hair cut,JJ,40,0
2018-07-03,20180703,July,DHAS02,SHCW,Women's hair cut,KELLY,45,0
2018-07-03,20180703,July,DHAS02,CT,Color toner,KELLY,45,0
2018-07-03,20180703,July,KUKK01,SBD,Blowdry,BECKY,45.26,1
2018-07-03,20180703,July,NELT01,SBD,Blowdry,BECKY,45.26,1
2018-07-03,20180703,July,DHAS02,SMARTBOND,Smart Bond,KELLY,50,0
2018-07-03,20180703,July,OWED01,SHCM,Men's hair cut,BECKY,50,0
2018-07-03,20180703,July,NICP01,SHCM,Men's hair cut,BECKY,50,0
2018-07-03,20180703,July,LAWJ01,SHCM,Men's hair cut,BECKY,50,0
2018-07-03,20180703,July,LEHJ01,SHCM,Men's hair cut,JJ,50,0
2018-07-03,20180703,July,JOHD01,SHCM,Men's hair cut,BECKY,50,0
2018-07-03,20180703,July,HILJ01,SBD,Blowdry,BECKY,50,0
2018-07-03,20180703,July,BROS01,SBD,Blowdry,BECKY,50,0
2018-07-03,20180703,July,WONM02,SBD,Blowdry,JJ,52,0
2018-07-03,20180703,July,SUNS01,SHCW,Women's hair cut,KELLY,56.05,1
2018-07-03,20180703,July,KREJ01,SHCW,Women's hair cut,BECKY,60,0
2018-07-03,20180703,July,SUNS01,CTU,Color touch up,KELLY,65,0
2018-07-03,20180703,July,ROWD01,SHCW,Women's hair cut,BECKY,80,0
2018-07-03,20180703,July,KIMH01,SHCW,Women's hair cut,JJ,82,0
2018-07-03,20180703,July,DHAS02,CHLHH,Highlights half head,KELLY,130,0
2018-07-03,20180703,July,DEYS01,CHLPL,Highlights partial,JOANNE,147.73,1
2018-07-03,20180703,July,TINA02,CHLPL,Highlights partial,JOANNE,160,0
2018-07-03,20180703,July,ESKR01,CON,Consultation,JJ,0,1
2018-07-04,20180704,July,DAMK01,TRE 1,Treatments 1,JOANNE,20,0
2018-07-04,20180704,July,PANB01,SHCM,Men's hair cut,KELLY,35,0
2018-07-04,20180704,July,PARD01,SHCM,Men's hair cut,KELLY,35,0
2018-07-04,20180704,July,TANJ01,SHCM,Men's hair cut,KELLY,35,0
2018-07-04,20180704,July,DEAM01,SHCM,Men's hair cut,KELLY,38.8,1
2018-07-04,20180704,July,POTR01,SHCM,Men's hair cut,JJ,49.48,1
2018-07-04,20180704,July,ARRM01,SBD,Blowdry,JJ,52,0
2018-07-04,20180704,July,COLG01,SBD,Blowdry,KELLY,55,0
2018-07-04,20180704,July,GRET01,SHCM,Men's hair cut,JJ,60,0
2018-07-04,20180704,July,DAMK01,CTU,Color touch up,JOANNE,60,0
2018-07-04,20180704,July,DAMK01,SHCW,Women's hair cut,KELLY,65,0
2018-07-04,20180704,July,TAYN01,SHCW,Women's hair cut,JJ,82,0
2018-07-04,20180704,July,ARRM01,CFC,Color full color,JOANNE,85,0
2018-07-04,20180704,July,JENP01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-04,20180704,July,ALVJ01,SHCW,Women's hair cut,JJ,102,0
2018-07-04,20180704,July,GELK01,SHCW,Women's hair cut,JJ,102,0
2018-07-04,20180704,July,RIDY01,CHLPL,Highlights partial,JOANNE,140,0
2018-07-04,20180704,July,OZDC02,CON,Consultation,JOANNE,0,1
2018-07-04,20180704,July,VELA01,CON,Consultation,JJ,0,1
2018-07-05,20180705,July,DEH01,SBD,Blowdry,JJ,32,0
2018-07-05,20180705,July,KIRJ01,SHCM,Men's hair cut,KELLY,35,0
2018-07-05,20180705,July,POUG01,SHCM,Men's hair cut,KELLY,35,0
2018-07-05,20180705,July,VALT01,SHCM,Men's hair cut,KELLY,35,0
2018-07-05,20180705,July,KOLK01,SHCW,Women's hair cut,KELLY,45,0
2018-07-05,20180705,July,SCHJ01,CCAMO,Men's camo color,JJ,45,0
2018-07-05,20180705,July,BRAN01,SHCM,Men's hair cut,BECKY,50,0
2018-07-05,20180705,July,BANR01,SBD,Blowdry,BECKY,50,0
2018-07-05,20180705,July,STOV01,SHCM,Men's hair cut,JJ,60,0
2018-07-05,20180705,July,GUBD01,SHCM,Men's hair cut,JJ,60,0
2018-07-05,20180705,July,GALB01,SHCM,Men's hair cut,JJ,60,0
2018-07-05,20180705,July,BANR01,CTU,Color touch up,JOANNE,70,0
2018-07-05,20180705,July,GRIA01,SHCW,Women's hair cut,BECKY,80,0
2018-07-05,20180705,July,CYRA01,SHCW,Women's hair cut,BECKY,80,0
2018-07-05,20180705,July,BRIK01,SHCW,Women's hair cut,JJ,102,0
2018-07-05,20180705,July,DHOA01,SBD,Blowdry,JJ,44.55,1
2018-07-06,20180706,July,SHAM01,SHCM,Men's hair cut,KELLY,35,0
2018-07-06,20180706,July,TERJ01,SHCM,Men's hair cut,KELLY,35,0
2018-07-06,20180706,July,HADD01,SBD,Blowdry,KELLY,35,0
2018-07-06,20180706,July,CARK01,SBD,Blowdry,KELLY,35,0
2018-07-06,20180706,July,MINA02,CT,Color toner,JOANNE,35,0
2018-07-06,20180706,July,CALD01,SHCM,Men's hair cut,JJ,40,0
2018-07-06,20180706,July,LEM01,CT,Color toner,KELLY,40,0
2018-07-06,20180706,July,LEM01,SMARTBOND,Smart Bond,KELLY,50,0
2018-07-06,20180706,July,SIRM01,SBD,Blowdry,BECKY,50,0
2018-07-06,20180706,July,LIND01,CMT,Color mini touch up,JOANNE,50,0
2018-07-06,20180706,July,BEBY01,SHCW,Women's hair cut,BECKY,60,0
2018-07-06,20180706,July,THOD01,SHCM,Men's hair cut,JJ,60,0
2018-07-06,20180706,July,LEM01,SHCW,Women's hair cut,KELLY,65,0
2018-07-06,20180706,July,DAJR01,CTU,Color touch up,JOANNE,66.52,1
2018-07-06,20180706,July,WANM01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-06,20180706,July,DAJR01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-06,20180706,July,MINA02,SHCW,Women's hair cut,BECKY,70,0
2018-07-06,20180706,July,MUMK01,CTU,Color touch up,JOANNE,70,0
2018-07-06,20180706,July,MOIB01,CTU,Color touch up,JOANNE,70,0
2018-07-06,20180706,July,MUMK01,SHCW,Women's hair cut,JJ,75,0
2018-07-06,20180706,July,CHMY01,SHCW,Women's hair cut,BECKY,80,0
2018-07-06,20180706,July,BOYL01,SHCW,Women's hair cut,BECKY,80,0
2018-07-06,20180706,July,MARO01,SDUD,Dry updo,KELLY,80,0
2018-07-06,20180706,July,MCAJ01,SHCW,Women's hair cut,JJ,82,0
2018-07-06,20180706,July,SINM01,SHCW,Women's hair cut,JJ,82,0
2018-07-06,20180706,July,HIMB01,SHCW,Women's hair cut,JJ,102,0
2018-07-06,20180706,July,GOSD01,SHCW,Women's hair cut,JJ,102,0
2018-07-06,20180706,July,MOIB01,SHCW,Women's hair cut,JJ,102,0
2018-07-06,20180706,July,LEM01,CBAL,Balayage,KELLY,160,0
2018-07-06,20180706,July,LIND01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-07-07,20180707,July,STOD01,CON,Consultation,JJ,0,0
2018-07-07,20180707,July,CASH01,CON,Consultation,JJ,0,0
2018-07-07,20180707,July,MACB01,CON,Consultation,JJ,0,0
2018-07-07,20180707,July,SQUN01,SHCM,Men's hair cut,JJ,20,0
2018-07-07,20180707,July,PIJM01,CT,Color toner,KELLY,25,0
2018-07-07,20180707,July,BREH01,SBD,Blowdry,JJ,44.55,1
2018-07-07,20180707,July,CHOK01,SHCW,Women's hair cut,KELLY,45,0
2018-07-07,20180707,July,ABL*01,SBD,Blowdry,KELLY,45.64,1
2018-07-07,20180707,July,PIJM01,SMARTBOND,Smart Bond,KELLY,50,0
2018-07-07,20180707,July,WONM02,CMT,Color mini touch up,JOANNE,50,0
2018-07-07,20180707,July,ARRM01,SBD,Blowdry,JJ,52,0
2018-07-07,20180707,July,BREH01,SBD,Blowdry,JJ,52,0
2018-07-07,20180707,July,WONM02,SBD,Blowdry,JJ,52,0
2018-07-07,20180707,July,MORD01,SHCM,Men's hair cut,KELLY,55,0
2018-07-07,20180707,July,?A01,SBD,Blowdry,KELLY,55,0
2018-07-07,20180707,July,HUDM01,SBD,Blowdry,KELLY,55,0
2018-07-07,20180707,July,PIJM01,SHCW,Women's hair cut,KELLY,65,0
2018-07-07,20180707,July,POIJ01,CFC,Color full color,JOANNE,65,0
2018-07-07,20180707,July,SPEK01,CTU,Color touch up,JOANNE,70,0
2018-07-07,20180707,July,NADS01,CTU,Color touch up,JOANNE,70,0
2018-07-07,20180707,July,EZIR01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-07,20180707,July,KINN01,SHCW,Women's hair cut,JJ,102,0
2018-07-07,20180707,July,SPEK01,SHCW,Women's hair cut,JJ,102,0
2018-07-07,20180707,July,SMIS01,SHCW,Women's hair cut,JJ,102,0
2018-07-07,20180707,July,BERH01,SHCW,Women's hair cut,JJ,102,0
2018-07-07,20180707,July,PIJM01,CBAL,Balayage,KELLY,150,0
2018-07-07,20180707,July,SMIS01,CHLPL,Highlights partial,JOANNE,160,0
2018-07-07,20180707,July,ARRM01,CFC,Color full color,JJ,,1
2018-07-10,20180710,July,LANR01,SHCM,Men's hair cut,KELLY,35,0
2018-07-10,20180710,July,DEAM01,SHCM,Men's hair cut,KELLY,35,0
2018-07-10,20180710,July,BESJ01,SHCM,Men's hair cut,KELLY,35,0
2018-07-10,20180710,July,SMIL01,SHCM,Men's hair cut,JJ,40,0
2018-07-10,20180710,July,MASA01,SHCM,Men's hair cut,BECKY,41.15,1
2018-07-10,20180710,July,KUKK01,SBD,Blowdry,BECKY,45.26,1
2018-07-10,20180710,July,HILJ01,SBD,Blowdry,BECKY,45.26,1
2018-07-10,20180710,July,GRIP01,SHCM,Men's hair cut,BECKY,50,0
2018-07-10,20180710,July,MASA01,SHCM,Men's hair cut,BECKY,50,0
2018-07-10,20180710,July,BUDG02,SHCM,Men's hair cut,BECKY,50,0
2018-07-10,20180710,July,HILJ01,SBD,Blowdry,BECKY,50,0
2018-07-10,20180710,July,WOOJ01,SBD,Blowdry,JJ,52,0
2018-07-10,20180710,July,SINS02,SHCM,Men's hair cut,KELLY,55,0
2018-07-10,20180710,July,NIDN01,SBD,Blowdry,KELLY,55,0
2018-07-10,20180710,July,SINS01,SHCM,Men's hair cut,JJ,60,0
2018-07-10,20180710,July,TAYE01,SHCM,Men's hair cut,JJ,60,0
2018-07-10,20180710,July,MART01,CTU,Color touch up,JOANNE,60,0
2018-07-10,20180710,July,MART01,SHCW,Women's hair cut,KELLY,65,0
2018-07-10,20180710,July,ELCB01,CTU,Color touch up,JOANNE,66.52,1
2018-07-10,20180710,July,SCHP01,CTU,Color touch up,JOANNE,70,0
2018-07-10,20180710,July,WOOJ01,CTU,Color touch up,JOANNE,70,0
2018-07-10,20180710,July,HOLD01,SHCW,Women's hair cut,BECKY,80,0
2018-07-10,20180710,July,RICP01,SHCW,Women's hair cut,BECKY,80,0
2018-07-10,20180710,July,SCHP01,SHCW,Women's hair cut,BECKY,80,0
2018-07-10,20180710,July,BALO01,SHCW,Women's hair cut,JJ,82,0
2018-07-10,20180710,July,NIDN01,CFC,Color full color,JOANNE,85,0
2018-07-10,20180710,July,CLAM01,SHCW,Women's hair cut,JJ,102,0
2018-07-10,20180710,July,WARG01,SHCW,Women's hair cut,JJ,102,0
2018-07-10,20180710,July,WEIA01,SHCW,Women's hair cut,JJ,102,0
2018-07-10,20180710,July,ARRM01,SMO,Smoothing treatment,BECKY,300,0
2018-07-10,20180710,July,WELN01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-11,20180711,July,HOFJ01,SBD,Blowdry,TANYA,22.78,1
2018-07-11,20180711,July,MASA01,SHCC,Children (under 12),JJ,24,1
2018-07-11,20180711,July,MUNM01,SHCC,Children (under 12),JJ,32,0
2018-07-11,20180711,July,DUFM01,SHCM,Men's hair cut,KELLY,35,0
2018-07-11,20180711,July,MUNM01,SHCC,Children (under 12),KELLY,35,1
2018-07-11,20180711,July,MUNJ01,SHCC,Children (under 12),KELLY,35,0
2018-07-11,20180711,July,CLAJ01,SBD,Blowdry,TANYA,35,0
2018-07-11,20180711,July,WONM02,SBD,Blowdry,JJ,52,0
2018-07-11,20180711,July,COLG01,SBD,Blowdry,JJ,52,0
2018-07-11,20180711,July,WICJ01,SHCM,Men's hair cut,JJ,60,0
2018-07-11,20180711,July,COLG01,CTU,Color touch up,JOANNE,70,0
2018-07-11,20180711,July,JACA01,CFC,Color full color,JOANNE,77.06,1
2018-07-11,20180711,July,JACA01,CFC,Color full color,JOANNE,77.06,1
2018-07-11,20180711,July,KEAJ01,SHCW,Women's hair cut,JJ,82,0
2018-07-11,20180711,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-11,20180711,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-11,20180711,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-11,20180711,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-11,20180711,July,KIMS01,SHCW,Women's hair cut,JJ,102,0
2018-07-11,20180711,July,MCGA01,SHCW,Women's hair cut,JJ,102,0
2018-07-11,20180711,July,JARM01,SHCW,Women's hair cut,JJ,102,0
2018-07-11,20180711,July,NICM01,SHCW,Women's hair cut,JJ,102,0
2018-07-11,20180711,July,PRIL01,CHLPL,Highlights partial,JOANNE,160,0
2018-07-12,20180712,July,JACA01,CON,Consultation,JJ,0,0
2018-07-12,20180712,July,WRIM01,SBD,Blowdry,TANYA,15,0
2018-07-12,20180712,July,SITB01,SHCM,Men's hair cut,KELLY,35,0
2018-07-12,20180712,July,MOOJ01,SBD,Blowdry,KELLY,35,0
2018-07-12,20180712,July,DUBO01,CFC,Color full color,TANYA,35,0
2018-07-12,20180712,July,RIJR01,SHCM,Men's hair cut,JJ,40,0
2018-07-12,20180712,July,CARK01,SBD,Blowdry,KELLY,45.64,1
2018-07-12,20180712,July,FLAD01,SHCM,Men's hair cut,BECKY,50,0
2018-07-12,20180712,July,DOWR01,SBD,Blowdry,BECKY,50,0
2018-07-12,20180712,July,SITB01,CFC,Color full color,KELLY,50,0
2018-07-12,20180712,July,BROF01,SBD,Blowdry,KELLY,55,0
2018-07-12,20180712,July,SPEC01,SHCW,Women's hair cut,BECKY,60,0
2018-07-12,20180712,July,ZIMJ01,SHCM,Men's hair cut,JJ,60,0
2018-07-12,20180712,July,HENA01,CTU,Color touch up,JOANNE,70,0
2018-07-12,20180712,July,WAIS01,SHCW,Women's hair cut,BECKY,80,0
2018-07-12,20180712,July,HENA01,SHCW,Women's hair cut,BECKY,80,0
2018-07-12,20180712,July,GOUE01,SHCW,Women's hair cut,BECKY,80,0
2018-07-12,20180712,July,POLB01,SHCW,Women's hair cut,BECKY,80,0
2018-07-12,20180712,July,BUSC01,CAL,accent lights,JOANNE,80,0
2018-07-12,20180712,July,JACA01,SHCW,Women's hair cut,JJ,82,0
2018-07-12,20180712,July,STEC01,SHCW,Women's hair cut,JJ,82,0
2018-07-12,20180712,July,JARS01,SHCW,Women's hair cut,JJ,82,0
2018-07-12,20180712,July,MAEJ01,CFC,Color full color,JOANNE,85,0
2018-07-12,20180712,July,SINM01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-12,20180712,July,JACA01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-12,20180712,July,MAEJ01,SHCW,Women's hair cut,JJ,102,0
2018-07-12,20180712,July,TAYD01,SHCW,Women's hair cut,JJ,102,0
2018-07-12,20180712,July,BUSC01,SHCW,Women's hair cut,JJ,102,0
2018-07-12,20180712,July,BROF01,CALC,Accent lights and color,JOANNE,140,0
2018-07-12,20180712,July,LIMJ01,SHCM,Men's hair cut,BECKY,41.15,1
2018-07-13,20180713,July,INFB01,CON,Consultation,KELLY,5,1
2018-07-13,20180713,July,CAND01,CCAMO,Men's camo color,JJ,32.08,1
2018-07-13,20180713,July,SHMS01,SHCM,Men's hair cut,KELLY,38.8,1
2018-07-13,20180713,July,POOD01,SHCM,Men's hair cut,BECKY,50,0
2018-07-13,20180713,July,SIRM01,SBD,Blowdry,BECKY,50,0
2018-07-13,20180713,July,SKUD01,SBD,Blowdry,BECKY,50,0
2018-07-13,20180713,July,WOOD02,SBD,Blowdry,JJ,52,0
2018-07-13,20180713,July,LYK01,SHCW,Women's hair cut,KELLY,55,0
2018-07-13,20180713,July,FREK01,SHCW,Women's hair cut,BECKY,60,0
2018-07-13,20180713,July,CAND01,SHCM,Men's hair cut,JJ,60,0
2018-07-13,20180713,July,BARW01,SHCM,Men's hair cut,JJ,60,0
2018-07-13,20180713,July,CARB01,SHCW,Women's hair cut,BECKY,80,0
2018-07-13,20180713,July,BOWM01,SHCW,Women's hair cut,JJ,102,0
2018-07-13,20180713,July,KIMY01,SHCW,Women's hair cut,JJ,102,0
2018-07-13,20180713,July,SARK01,SHCW,Women's hair cut,JJ,102,0
2018-07-13,20180713,July,SCHC01,CALC,Accent lights and color,JOANNE,127,1
2018-07-13,20180713,July,ROZM01,CHLPL,Highlights partial,JOANNE,140,0
2018-07-13,20180713,July,SARK01,CALC,Accent lights and color,JOANNE,140,0
2018-07-13,20180713,July,LAMD01,CBAL,Balayage,JOANNE,192.5,1
2018-07-13,20180713,July,DUFD01,CON,Consultation,JJ,0,1
2018-07-14,20180714,July,LAMD01,CON,Consultation,JOANNE,0,1
2018-07-14,20180714,July,LAIA01,SBD,Blowdry,TANYA,15,0
2018-07-14,20180714,July,MUIK01,SHCM,Men's hair cut,KELLY,35,0
2018-07-14,20180714,July,MOHM01,SHCM,Men's hair cut,KELLY,35,0
2018-07-14,20180714,July,CECA01,SHCM,Men's hair cut,KELLY,35,0
2018-07-14,20180714,July,HUTP01,SHCM,Men's hair cut,JJ,40,0
2018-07-14,20180714,July,SMAN01,SHCW,Women's hair cut,KELLY,45,0
2018-07-14,20180714,July,DALR01,SHCW,Women's hair cut,KELLY,45,0
2018-07-14,20180714,July,HELJ01,SHCM,Men's hair cut,BECKY,50,0
2018-07-14,20180714,July,SHAA01,SHCM,Men's hair cut,BECKY,50,0
2018-07-14,20180714,July,BROS01,SBD,Blowdry,BECKY,50,0
2018-07-14,20180714,July,BINP01,SHCW,Women's hair cut,JJ,51,0
2018-07-14,20180714,July,ARBA01,SHCW,Women's hair cut,KELLY,55,0
2018-07-14,20180714,July,YAGL01,SHCW,Women's hair cut,KELLY,55,0
2018-07-14,20180714,July,FLAS01,SHCW,Women's hair cut,BECKY,80,0
2018-07-14,20180714,July,CULT01,SHCW,Women's hair cut,BECKY,80,0
2018-07-14,20180714,July,TOPS01,SHCW,Women's hair cut,BECKY,80,0
2018-07-14,20180714,July,COWL01,SHCW,Women's hair cut,BECKY,80,0
2018-07-14,20180714,July,TOBJ01,SHCW,Women's hair cut,JJ,82,0
2018-07-14,20180714,July,FLAS01,CFC,Color full color,JOANNE,85,0
2018-07-14,20180714,July,PET*01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-14,20180714,July,COWL01,CHLPL,Highlights partial,JOANNE,160,0
2018-07-14,20180714,July,TOPS01,CBAL,Balayage,JOANNE,192.5,1
2018-07-14,20180714,July,LAMD01,CBAL,Balayage,JOANNE,200,0
2018-07-15,20180715,July,BARJ01,SHCM,Men's hair cut,BECKY,30,0
2018-07-15,20180715,July,NIKK01,SBD,Blowdry,JJ,32,0
2018-07-15,20180715,July,WOOD02,SBD,Blowdry,BECKY,45.26,1
2018-07-15,20180715,July,HAMD01,SHCM,Men's hair cut,BECKY,50,0
2018-07-15,20180715,July,YATT01,SHCM,Men's hair cut,BECKY,50,0
2018-07-15,20180715,July,WONM02,SBD,Blowdry,JJ,52,0
2018-07-15,20180715,July,CONK01,SHCW,Women's hair cut,BECKY,60,0
2018-07-15,20180715,July,BROT01,SHCW,Women's hair cut,BECKY,80,0
2018-07-17,20180717,July,KWOR01,SHCM,Men's hair cut,KELLY,35,0
2018-07-17,20180717,July,TIML01,SBD,Blowdry,TANYA,35,0
2018-07-17,20180717,July,GROR01,SHCM,Men's hair cut,JJ,40,0
2018-07-17,20180717,July,GUYD01,CCAMO,Men's camo color,BECKY,45,0
2018-07-17,20180717,July,BROS01,SBD,Blowdry,BECKY,45.26,1
2018-07-17,20180717,July,THOD01,SHCM,Men's hair cut,JJ,49.48,1
2018-07-17,20180717,July,PAE01,SMARTBOND,Smart Bond,KELLY,50,0
2018-07-17,20180717,July,GUYD01,SHCM,Men's hair cut,BECKY,50,0
2018-07-17,20180717,July,HILJ01,SBD,Blowdry,BECKY,50,0
2018-07-17,20180717,July,KUKK01,SBD,Blowdry,BECKY,50,0
2018-07-17,20180717,July,RIHM01,SBD,Blowdry,BECKY,50,0
2018-07-17,20180717,July,HILJ01,CMT,Color mini touch up,JOANNE,50,0
2018-07-17,20180717,July,PARJ01,SHCM,Men's hair cut,KELLY,55,0
2018-07-17,20180717,July,JURS01,SHCW,Women's hair cut,BECKY,60,0
2018-07-17,20180717,July,LEEP01,SHCM,Men's hair cut,JJ,60,0
2018-07-17,20180717,July,HENB01,SHCM,Men's hair cut,JJ,60,0
2018-07-17,20180717,July,THOW02,SHCM,Men's hair cut,JJ,60,0
2018-07-17,20180717,July,PIPJ01,SHCM,Men's hair cut,JJ,60,0
2018-07-17,20180717,July,NIDN01,CTU,Color touch up,JOANNE,66.52,1
2018-07-17,20180717,July,HEIM01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-17,20180717,July,YANC01,CTU,Color touch up,JOANNE,70,0
2018-07-17,20180717,July,PAE01,SHCW,Women's hair cut,KELLY,75,0
2018-07-17,20180717,July,BOSJ01,SHCW,Women's hair cut,BECKY,80,0
2018-07-17,20180717,July,JOHJ01,SHCW,Women's hair cut,BECKY,80,0
2018-07-17,20180717,July,SARM01,SHCW,Women's hair cut,JJ,82,0
2018-07-17,20180717,July,HYLK01,SHCW,Women's hair cut,JJ,82,0
2018-07-17,20180717,July,SARM01,CFC,Color full color,JOANNE,85,0
2018-07-17,20180717,July,STEL01,SHCW,Women's hair cut,JJ,88.44,1
2018-07-17,20180717,July,PAE01,CHLHHC,Highlights half head and color,KELLY,110,0
2018-07-17,20180717,July,STUM01,CALC,Accent lights and color,JOANNE,125,0
2018-07-17,20180717,July,KUCM02,CALC,Accent lights and color,JOANNE,127,1
2018-07-17,20180717,July,TRAS01,CHLPHC,Partial highlights and color,JOANNE,150,0
2018-07-18,20180718,July,STAT01,SBD,Blowdry,TANYA,15,0
2018-07-18,20180718,July,KEIS01,SBD,Blowdry,TANYA,22.78,1
2018-07-18,20180718,July,BORJ01,SHCM,Men's hair cut,JJ,49.48,1
2018-07-18,20180718,July,LEVL01,SBD,Blowdry,JJ,52,0
2018-07-18,20180718,July,ELSM01,SBD,Blowdry,JJ,52,0
2018-07-18,20180718,July,SLUS01,SHCM,Men's hair cut,JJ,60,0
2018-07-18,20180718,July,POTR01,SHCM,Men's hair cut,JJ,60,0
2018-07-18,20180718,July,BEZK01,SHCW,Women's hair cut,JJ,82,0
2018-07-18,20180718,July,VARE01,SHCW,Women's hair cut,JJ,82,0
2018-07-18,20180718,July,MANL01,SHCW,Women's hair cut,JJ,102,0
2018-07-18,20180718,July,PHIJ01,SHCW,Women's hair cut,JJ,102,0
2018-07-18,20180718,July,BOES01,CAL,accent lights,JOANNE,110,0
2018-07-19,20180719,July,WOOJ02,SHCM,Men's hair cut,BECKY,30,0
2018-07-19,20180719,July,TN01,CTU,Color touch up,TANYA,38.33,1
2018-07-19,20180719,July,SKUD01,SBD,Blowdry,BECKY,45.26,1
2018-07-19,20180719,July,LIMB01,SHCM,Men's hair cut,BECKY,50,0
2018-07-19,20180719,July,BROS01,SBD,Blowdry,BECKY,50,0
2018-07-19,20180719,July,COLG01,SBD,Blowdry,BECKY,50,0
2018-07-19,20180719,July,COHH01,SHCW,Women's hair cut,KELLY,55,0
2018-07-19,20180719,July,LIAA01,FRI,Fringe cut,JJ,56.05,1
2018-07-19,20180719,July,SIDA01,SHCW,Women's hair cut,BECKY,60,0
2018-07-19,20180719,July,CHAE01,SHCW,Women's hair cut,BECKY,60,0
2018-07-19,20180719,July,HERD01,SHCW,Women's hair cut,KELLY,60,0
2018-07-19,20180719,July,STEM02,SHCM,Men's hair cut,JJ,60,0
2018-07-19,20180719,July,KEIS01,SHCW,Women's hair cut,BECKY,67.84,1
2018-07-19,20180719,July,WIL*01,CTU,Color touch up,JOANNE,70,0
2018-07-19,20180719,July,NICL01,SHCW,Women's hair cut,JJ,73.6,0
2018-07-19,20180719,July,KEIS01,SHCW,Women's hair cut,BECKY,80,0
2018-07-19,20180719,July,HEIM01,SHCW,Women's hair cut,BECKY,80,0
2018-07-19,20180719,July,BEAA02,SHCW,Women's hair cut,JJ,82,0
2018-07-19,20180719,July,JASA01,SHCW,Women's hair cut,JJ,102,0
2018-07-19,20180719,July,SINJ01,SHCW,Women's hair cut,JJ,102,0
2018-07-19,20180719,July,WIL*01,SHCW,Women's hair cut,JJ,102,0
2018-07-19,20180719,July,HOLL01,SHCW,Women's hair cut,JJ,102,0
2018-07-19,20180719,July,ESKR01,SHCW,Women's hair cut,JJ,102,0
2018-07-19,20180719,July,NICL01,CHLPL,Highlights partial,JOANNE,150,0
2018-07-19,20180719,July,OZDC02,CDPB,double process blonde,JOANNE,150,1
